股票代码,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌额,换手率,涨跌幅
600893,2026-05-29,139.58714193,132.59341416,139.77875091,131.15634681,43225883.0,1815493903.16,6.17,-7.19,1.6219,-5.1405
600893,2026-06-01,132.59341416,132.59341416,136.32978927,131.63536926,30364694.0,1269785647.96,3.54,0.0,1.1393,0.0
600893,2026-06-02,132.65728382,131.31602096,132.65728382,128.12253796,25620340.0,1046621494.21,3.42,-1.28,0.9613,-0.9634
600893,2026-06-03,131.31602096,131.73117375,133.51952423,130.45378055,20192819.0,835013607.63,2.33,0.42,0.7577,0.3161
600893,2026-06-04,130.67732436,136.52139825,137.25589934,128.95284354,41482549.0,1720951164.1,6.3,4.79,1.5565,3.6364
600893,2026-06-05,134.89272192,135.30787471,138.34168356,134.126286,29897828.0,1277137451.42,3.09,-1.21,1.1218,-0.8889
600893,2026-06-08,132.2101962,126.33418748,134.03048151,124.51390217,37141432.0,1491934542.49,7.03,-8.97,1.3936,-6.6321
600893,2026-06-09,128.85703905,126.07870884,128.95284354,124.57777183,24107895.0,950109379.56,3.46,-0.26,0.9046,-0.2022
600893,2026-06-10,125.1845336,121.28848434,127.06868857,120.49011359,34882245.0,1337262125.77,5.22,-4.79,1.3088,-3.7994
600893,2026-06-11,119.78754733,121.95911577,123.20457414,118.158871,33711597.0,1277006691.39,4.16,0.67,1.2649,0.5529
600893,2026-06-12,124.16261904,123.97101006,129.6554098,123.46005278,46728267.0,1849746968.44,5.08,2.01,1.7533,1.6496
600893,2026-06-15,123.52392244,121.86331128,124.76938081,120.90526638,40396730.0,1546744724.61,3.12,-2.11,1.5158,-1.7002
600893,2026-06-16,121.89524611,126.11064367,128.21834245,120.45817876,43360794.0,1697376110.6,6.37,4.25,1.627,3.4853
600893,2026-06-17,126.11064367,127.16449306,128.63349524,124.57777183,29120094.0,1157206189.78,3.22,1.05,1.0926,0.8357
600893,2026-06-18,126.7812751,124.60970666,129.6554098,124.48196734,33867805.0,1344167538.52,4.07,-2.55,1.2708,-2.009
600893,2026-06-22,124.60970666,132.8488928,133.4875894,124.545837,53240133.0,2179178166.48,7.18,8.24,1.9977,6.612
600893,2026-06-23,132.27406586,128.95284354,132.59341416,128.02673347,39600696.0,1615870156.29,3.44,-3.9,1.4859,-2.9327
600893,2026-06-24,127.89717942,125.14601448,128.95285899,124.21829607,30039481.0,1181137683.09,3.67,-3.81,1.1271,-2.9521
600893,2026-06-25,124.762131,123.09863592,128.44101435,121.91499519,34205207.0,1321197946.34,5.21,-2.05,1.2834,-1.636
600893,2026-06-26,122.5228107,119.35577199,122.8427136,116.60460705,46233486.0,1725941814.12,5.07,-3.74,1.7348,-3.0405
600893,2026-06-29,119.35577199,119.25980112,121.53111171,115.165044,37363570.0,1382338974.18,5.33,-0.1,1.4019,-0.0804
600893,2026-06-30,118.97188851,122.65077186,123.8024223,118.55601474,31199948.0,1181984308.69,4.4,3.39,1.1707,2.8433
600893,2026-07-01,122.58679128,120.69936417,123.41853882,120.15552924,30706759.0,1167696830.33,2.66,-1.95,1.1522,-1.591
600893,2026-07-02,119.6436846,118.55601474,122.49082041,118.10815068,29739510.0,1117822061.12,3.63,-2.14,1.1159,-1.7758
600893,2026-07-03,119.3237817,125.75382999,126.96946101,119.0038788,51694267.0,2011785249.07,6.72,7.2,1.9397,6.0712
600893,2026-07-06,125.88179115,123.8024223,128.69693667,122.74674273,31108434.0,1210091027.67,4.73,-1.95,1.1672,-1.5518
600893,2026-07-07,123.1626165,118.90790793,124.98606303,118.61999532,30654871.0,1158178436.58,5.14,-4.89,1.1502,-3.9535
600893,2026-07-08,119.0038788,113.40557805,119.41975257,113.40557805,35549658.0,1285527399.84,5.06,-5.5,1.3339,-4.6274
600893,2026-07-09,112.6058208,114.36528675,114.78116052,110.17455876,35366077.0,1240341884.99,4.06,0.96,1.327,0.8463
600893,2026-07-10,114.2053353,114.42926733,120.31548069,112.76577225,53813071.0,1963673937.94,6.6,0.06,2.0192,0.0559
600893,2026-07-13,114.39727704,105.98383077,114.39727704,105.567957,53074760.0,1790688655.63,7.72,-8.45,1.9915,-7.3805
600893,2026-07-14,105.2480541,104.99213178,105.91985019,101.92106394,36389071.0,1179043826.38,3.77,-0.99,1.3654,-0.9357
600893,2026-07-15,106.8475686,107.8072773,112.50984993,106.78358802,52066455.0,1795640122.92,5.45,2.82,1.9536,2.6813
600900,2024-01-02,70.3668324,71.3918848,71.6632222,70.3065352,68880298.0,1627813605.44,1.93,1.03,0.2925,1.4567
600900,2024-01-03,71.3617362,71.6330736,71.753668,71.150696,60752512.0,1439625326.56,0.84,0.24,0.258,0.3378
600900,2024-01-04,71.753668,71.753668,72.2963428,71.1808446,61342335.0,1458263731.85,1.56,0.12,0.2605,0.1684
600900,2024-01-05,71.6933708,71.5727764,72.205897,71.3315876,70563121.0,1680566822.7,1.22,-0.18,0.2997,-0.2521
600900,2024-01-08,71.5727764,71.150696,71.8139652,70.9396558,65439403.0,1546139933.66,1.22,-0.42,0.2779,-0.5897
600900,2024-01-09,71.150696,70.9698044,71.3918848,70.246238,80150503.0,1884034535.36,1.61,-0.18,0.3404,-0.2542
600900,2024-01-10,70.8793586,70.3668324,71.2712904,69.9749006,67243039.0,1569818928.71,1.83,-0.6,0.2856,-0.8496
600900,2024-01-11,70.4874268,69.8844548,70.5175754,69.6734146,60919882.0,1415166912.97,1.2,-0.48,0.2587,-0.6855
600900,2024-01-12,69.6131174,70.9396558,71.1205474,69.6131174,62005621.0,1452655347.77,2.16,1.06,0.2633,1.5099
600900,2024-01-15,70.7889128,70.84921,71.301439,70.547724,40987662.0,964175881.47,1.06,-0.09,0.1741,-0.1275
600900,2024-01-16,70.6080212,70.999953,71.0602502,70.246238,57834255.0,1355366874.24,1.15,0.15,0.2456,0.2128
600900,2024-01-17,70.999953,70.3065352,71.150696,70.3065352,66509131.0,1559265043.55,1.19,-0.69,0.2825,-0.9766
600900,2024-01-18,70.246238,70.3065352,70.6080212,68.9799968,122738921.0,2841916739.64,2.32,0.0,0.5213,0.0
600900,2024-01-19,70.246238,70.84921,70.9095072,69.7035632,94494749.0,2208441096.52,1.72,0.54,0.4013,0.7719
600900,2024-01-22,69.8241576,70.0351978,70.7889128,69.5528202,110790646.0,2581327055.81,1.74,-0.81,0.4705,-1.1489
600900,2024-01-23,69.8241576,70.095495,70.396981,69.1307398,85306405.0,1971733021.77,1.81,0.06,0.3623,0.0861
600900,2024-01-24,70.2763866,71.904411,71.9647082,70.1859408,108649042.0,2566320794.86,2.54,1.81,0.4614,2.5806
600900,2024-01-25,71.9345596,72.1757484,72.658126,71.4823306,82891286.0,1978742267.09,1.64,0.27,0.352,0.3774
600900,2024-01-26,71.904411,72.7485718,72.9294634,71.7838166,71370324.0,1712379230.75,1.59,0.57,0.3031,0.7937
600900,2024-01-29,72.6279774,73.1706522,73.86407,72.5375316,69416961.0,1691010353.37,1.82,0.42,0.2948,0.5802
600900,2024-01-30,73.1405036,72.658126,73.4419896,72.3867886,79784398.0,1927743954.07,1.44,-0.51,0.3388,-0.7005
600900,2024-01-31,72.5978288,73.562584,73.7434756,72.4470858,88550152.0,2155156152.15,1.78,0.9,0.3761,1.2448
600900,2024-02-01,73.261098,72.808869,73.6831784,72.808869,66074108.0,1601356833.39,1.19,-0.75,0.2806,-1.0246
600900,2024-02-02,73.0199092,73.2008008,73.9243672,72.808869,101817510.0,2482060134.91,1.53,0.39,0.4324,0.5383
600900,2024-02-05,73.411841,74.6479336,75.0097168,73.2309494,114937132.0,2832953857.73,2.43,1.45,0.4881,1.9769
600900,2024-02-06,74.467042,74.5273392,76.1553636,74.1052588,126603040.0,3150676352.88,2.75,-0.12,0.5377,-0.1616
600900,2024-02-07,74.7383794,74.467042,74.768528,73.0802064,135642238.0,3325417287.04,2.27,-0.06,0.5761,-0.0809
600900,2024-02-08,74.1957046,74.2861504,74.5876364,73.562584,87497217.0,2150797174.47,1.38,-0.18,0.3716,-0.2429
600900,2024-02-19,74.1052588,75.974472,76.2458094,73.86407,87245684.0,2183694503.95,3.21,1.69,0.3705,2.2727
600900,2024-02-20,75.9141748,76.9995244,77.5421992,75.7031346,68608378.0,1750801469.02,2.42,1.03,0.2858,1.3492
600900,2024-02-21,76.9392272,76.5472954,77.481902,76.5472954,79877592.0,2040015336.54,1.21,-0.45,0.3327,-0.5873
600900,2024-02-22,76.87893,77.029673,77.4216048,76.4568496,66689215.0,1701564034.67,1.26,0.48,0.2778,0.6302
600900,2024-02-23,76.87893,77.4517534,77.6024964,76.3362552,61030579.0,1558028569.49,1.64,0.42,0.2542,0.5479
600900,2024-02-26,76.8487814,75.220757,76.9995244,75.1604598,80588451.0,2031771859.93,2.37,-2.23,0.3357,-2.8805
600900,2024-02-27,75.1001626,75.1604598,75.4920944,74.8288252,54655099.0,1361112174.72,0.88,-0.06,0.2277,-0.0802
600900,2024-02-28,74.8288252,76.275958,76.6980384,74.1354074,120223309.0,3011572334.43,3.41,1.12,0.5008,1.4842
600900,2024-02-29,75.974472,75.522243,76.3362552,75.3715,76228710.0,1914111615.99,1.26,-0.75,0.3175,-0.9881
600900,2024-03-01,75.522243,75.3715,75.823729,75.070014,57112914.0,1427971156.87,1.0,-0.15,0.2379,-0.1996
600900,2024-03-04,75.2810542,76.728187,76.7884842,74.9795682,86329895.0,2180343415.48,2.4,1.36,0.3596,1.8
600900,2024-03-05,76.426701,78.2054684,78.38636,76.3664038,98844338.0,2550840672.74,2.63,1.48,0.4117,1.9253
600900,2024-03-06,78.084874,77.9642796,79.290818,77.8135366,87775400.0,2284641772.84,1.89,-0.24,0.3656,-0.3084
600900,2024-03-07,77.934131,78.084874,78.7481432,77.783388,76693945.0,1987481631.62,1.24,0.12,0.3195,0.1547
600900,2024-03-08,78.1451712,77.8738338,78.6576974,77.6627936,61448903.0,1589578908.83,1.27,-0.21,0.256,-0.2703
600900,2024-03-11,77.6929422,77.6627936,78.3562114,77.0899702,76887209.0,1980534434.09,1.63,-0.21,0.3203,-0.271
600900,2024-03-12,77.481902,74.8589738,77.632645,74.6479336,159072692.0,3993859960.88,3.84,-2.8,0.6626,-3.6102
600900,2024-03-13,74.8589738,75.0398654,75.1604598,73.8942186,129403361.0,3201049099.69,1.69,0.18,0.539,0.2416
600900,2024-03-14,74.6479336,74.4368934,75.0097168,74.1354074,99913194.0,2471465579.64,1.17,-0.6,0.4162,-0.8035
600900,2024-03-15,74.4368934,74.4971906,75.1604598,74.3464476,73946991.0,1831479868.56,1.09,0.06,0.308,0.081
600900,2024-03-18,74.4368934,74.3765962,74.9795682,74.1957046,80008345.0,1976509114.83,1.05,-0.12,0.3333,-0.1619
600900,2024-03-19,74.3765962,74.5273392,75.3112028,74.165556,79130509.0,1963356129.3,1.54,0.15,0.3296,0.2027
600900,2024-03-20,74.5273392,75.3715,76.0347692,74.3464476,104635892.0,2615165511.03,2.27,0.84,0.4359,1.1327
600900,2024-03-21,75.522243,75.1906084,75.672986,75.1303112,66811218.0,1670493181.87,0.72,-0.18,0.2783,-0.24
600900,2024-03-22,75.1604598,75.4016486,75.6428374,74.6780822,77408692.0,1932584781.78,1.28,0.21,0.3224,0.2807
600900,2024-03-25,75.6428374,75.3112028,75.672986,75.1906084,67464484.0,1687444453.57,0.64,-0.09,0.281,-0.12
600900,2024-03-26,75.3715,74.8891224,75.4317972,74.467042,76837709.0,1909598642.81,1.28,-0.42,0.3201,-0.5604
600900,2024-03-27,74.7383794,74.8589738,75.4317972,74.6780822,72631540.0,1809850536.73,1.01,-0.03,0.3025,-0.0403
600900,2024-03-28,74.9494196,74.919271,75.4317972,74.316299,81593841.0,2025213171.9,1.49,0.06,0.3399,0.0805
600900,2024-03-29,74.8589738,75.1604598,75.3112028,74.8288252,59329136.0,1477764574.29,0.64,0.24,0.2471,0.3219
600900,2024-04-01,75.220757,74.5574878,75.3413514,74.3765962,87831553.0,2177047529.73,1.28,-0.6,0.3659,-0.8022
600900,2024-04-02,74.5273392,74.2861504,74.8891224,74.014813,92854480.0,2291658202.67,1.17,-0.27,0.3868,-0.3639
600900,2024-04-03,74.165556,73.6831784,74.2258532,73.1405036,115308126.0,2811178604.02,1.46,-0.6,0.4803,-0.8117
600900,2024-04-08,73.5927326,76.4568496,76.6075926,73.5324354,179639804.0,4495191837.29,4.17,2.77,0.7483,3.7643
600900,2024-04-09,75.974472,75.823729,76.4869982,75.3413514,104343345.0,2623607287.15,1.5,-0.63,0.4346,-0.8281
600900,2024-04-10,75.823729,77.2708618,77.5723478,75.7935804,112399910.0,2870415142.89,2.35,1.45,0.4682,1.9085
600900,2024-04-11,77.1201188,77.2105646,77.3613076,76.1855122,68916555.0,1760367866.27,1.52,-0.06,0.2871,-0.078
600900,2024-04-12,77.029673,76.6377412,77.3010104,76.426701,62788587.0,1599125048.91,1.13,-0.57,0.2615,-0.7419
600900,2024-04-15,76.6678898,78.0547254,78.1753198,76.6377412,78534769.0,2026912643.69,2.01,1.42,0.3271,1.8489
600900,2024-04-16,77.8135366,78.1753198,78.8687376,77.4216048,83440594.0,2163792039.34,1.85,0.12,0.3476,0.1545
600900,2024-04-17,77.934131,78.3260628,78.687846,76.9693758,81773935.0,2111578176.94,2.2,0.15,0.3406,0.1928
600900,2024-04-18,78.1451712,78.235617,78.9591834,77.783388,84898080.0,2205476996.71,1.5,-0.09,0.3536,-0.1155
600900,2024-04-19,78.084874,78.38636,78.6576974,77.5723478,77485367.0,2007554174.28,1.39,0.15,0.3228,0.1927
600900,2024-04-22,78.1753198,77.9642796,78.9591834,77.8135366,64125192.0,1664599639.27,1.46,-0.42,0.2671,-0.5385
600900,2024-04-23,77.9039824,77.6929422,78.537103,77.180416,57550366.0,1485631129.4,1.74,-0.27,0.2397,-0.348
600900,2024-04-24,78.084874,77.6929422,78.2054684,77.3914562,56309187.0,1450080312.23,1.05,0.0,0.2346,0.0
600900,2024-04-25,77.632645,77.4216048,77.934131,77.0598216,42847022.0,1098347570.9,1.13,-0.27,0.1785,-0.3492
600900,2024-04-26,77.2105646,77.0899702,77.9642796,77.029673,69028833.0,1770684733.35,1.21,-0.33,0.2875,-0.4283
600900,2024-04-29,77.0899702,76.8186328,77.3613076,76.275958,77653000.0,1978050452.73,1.41,-0.27,0.3235,-0.352
600900,2024-04-30,76.577444,77.7532394,78.4466572,76.4568496,88274253.0,2280869806.7,2.59,0.93,0.3677,1.2166
600900,2024-05-06,77.7532394,76.7884842,77.7532394,76.6678898,110588987.0,2821688352.8,1.4,-0.96,0.4606,-1.2408
600900,2024-05-07,76.7884842,76.426701,76.9090786,76.3362552,63482761.0,1609969167.51,0.75,-0.36,0.2644,-0.4711
600900,2024-05-08,76.426701,76.3061066,77.029673,76.3061066,60627239.0,1538925484.06,0.95,-0.12,0.2525,-0.1578
600900,2024-05-09,76.426701,76.4568496,76.577444,75.8538776,68681549.0,1736820747.04,0.95,0.15,0.2861,0.1976
600900,2024-05-10,76.4568496,76.8186328,76.9392272,76.1553636,79808793.0,2029155628.3,1.03,0.36,0.3324,0.4732
600900,2024-05-13,76.87893,77.2407132,77.481902,76.4568496,92647353.0,2368887117.57,1.33,0.42,0.3859,0.5495
600900,2024-05-14,77.2407132,77.1201188,77.2407132,76.5171468,60506173.0,1543748110.61,0.94,-0.12,0.252,-0.1561
600900,2024-05-15,77.029673,76.8186328,77.4517534,76.728187,44384153.0,1133848524.45,0.94,-0.3,0.1849,-0.3909
600900,2024-05-16,76.8487814,76.6377412,76.9995244,76.577444,57841400.0,1471765904.17,0.55,-0.18,0.2409,-0.2355
600900,2024-05-17,76.728187,77.7230908,77.934131,76.6980384,94950720.0,2438122010.42,1.61,1.09,0.3955,1.4162
600900,2024-05-20,77.6024964,78.3562114,78.8687376,77.3613076,91014753.0,2362152895.02,1.94,0.63,0.3791,0.8146
600900,2024-05-21,78.537103,78.687846,79.140075,78.3260628,64932506.0,1693481734.99,1.04,0.33,0.2705,0.4232
600900,2024-05-22,78.8687376,78.3260628,79.0194806,78.1753198,56950230.0,1482943442.19,1.07,-0.36,0.2372,-0.4598
600900,2024-05-23,78.537103,78.838589,79.4114124,78.2657656,77312597.0,2023279728.05,1.46,0.51,0.322,0.6543
600900,2024-05-24,79.0194806,79.290818,80.044533,78.7782918,77715134.0,2051397914.54,1.61,0.45,0.3237,0.5736
600900,2024-05-27,79.3209666,79.9239386,80.496762,79.3209666,78000895.0,2069505133.25,1.48,0.63,0.3249,0.7985
600900,2024-05-28,79.9540872,80.5269106,80.8886938,79.8334928,67259257.0,1793773705.16,1.32,0.6,0.2802,0.7544
600900,2024-05-29,80.496762,80.4666134,80.7078022,79.6224526,62051985.0,1651090911.21,1.35,-0.06,0.2585,-0.0749
600900,2024-05-30,80.3761676,80.496762,81.250477,80.195276,53980515.0,1444639486.04,1.31,0.03,0.2249,0.0375
600900,2024-05-31,80.6776536,80.2254246,81.4615172,80.1349788,70818931.0,1894832555.23,1.65,-0.27,0.295,-0.3371
600900,2024-06-03,81.0695854,82.6976098,82.90865,80.647505,114876331.0,3129895699.37,2.82,2.47,0.4785,3.0815
600900,2024-06-04,82.6976098,82.8483528,83.511622,82.305678,79276175.0,2178484627.97,1.46,0.15,0.3302,0.1823
600900,2024-06-05,83.0292444,84.2954856,84.6572688,82.8785014,88722153.0,2474874592.89,2.15,1.45,0.3696,1.7467
600900,2024-06-06,84.114594,84.5065258,85.5617268,83.6925136,106120323.0,2979916127.85,2.22,0.21,0.442,0.2504
600900,2024-06-07,84.41608,85.3506866,85.5315782,84.114594,86811639.0,2447258985.25,1.68,0.84,0.3616,0.9989
600900,2024-06-11,85.3808352,84.9587548,85.8933614,84.1748912,87333796.0,2460615259.78,2.01,-0.39,0.3638,-0.4592
600900,2024-06-12,84.6572688,85.5617268,85.92351,84.41608,75624228.0,2141399387.6,1.77,0.6,0.315,0.7097
600900,2024-06-13,85.5918754,86.526482,86.827968,85.3808352,89282721.0,2555029900.56,1.69,0.96,0.3719,1.1276
600900,2024-06-14,86.375739,84.114594,86.7375222,83.6020678,242643011.0,6814644666.88,3.62,-2.41,1.0107,-2.7875
600900,2024-06-17,83.662365,84.0844454,84.5969716,83.1799874,106730295.0,2976152808.19,1.68,-0.03,0.4446,-0.0358
600900,2024-06-18,84.0844454,83.813108,84.2351884,83.1799874,65893578.0,1828330860.94,1.25,-0.27,0.2745,-0.3227
600900,2024-06-19,83.7528108,84.5366744,84.6271202,83.5719192,53659074.0,1497817306.21,1.26,0.72,0.2235,0.8633
600900,2024-06-20,84.6271202,85.4411324,85.622024,84.4462286,65568919.0,1851949137.54,1.39,0.9,0.2731,1.0699
600900,2024-06-21,85.4411324,85.4109838,85.9838072,84.5065258,74296501.0,2104127430.08,1.73,-0.03,0.3095,-0.0353
600900,2024-06-24,85.622024,87.0993054,87.43094,85.471281,106929642.0,3075272500.24,2.29,1.69,0.4454,1.9767
600900,2024-06-25,87.0390082,86.375739,87.1897512,85.320538,88021088.0,2521524043.3,2.15,-0.72,0.3666,-0.8307
600900,2024-06-26,86.4963334,86.375739,87.0390082,85.5617268,51424125.0,1469826193.01,1.71,0.0,0.2142,0.0
600900,2024-06-27,86.224996,86.8882652,87.280197,86.1646988,66550911.0,1917338400.7,1.29,0.51,0.2772,0.5934
600900,2024-06-28,86.8882652,87.1897512,87.5213858,86.1646988,72366983.0,2089609595.46,1.56,0.3,0.3014,0.347
600900,2024-07-01,87.1897512,88.8780728,89.390599,87.1897512,72351910.0,2123942476.91,2.52,1.69,0.3014,1.9364
600900,2024-07-02,88.8479242,88.8780728,89.1192616,88.1545064,58289049.0,1714526663.7,1.09,0.0,0.2428,0.0
600900,2024-07-03,88.6670326,88.335398,88.9986672,87.43094,73251987.0,2136621632.11,1.76,-0.54,0.3051,-0.6106
600900,2024-07-04,88.0942092,88.6067354,89.089113,88.033912,66193048.0,1945477857.41,1.19,0.27,0.2757,0.3072
600900,2024-07-05,89.1494102,88.3956952,89.1494102,86.978711,100763142.0,2934921575.08,2.45,-0.21,0.4197,-0.2382
600900,2024-07-08,88.0942092,90.2046112,90.596543,88.033912,100897073.0,3002371354.13,2.9,1.81,0.4203,2.0464
600900,2024-07-09,90.1744626,91.3804066,91.4407038,89.8729766,85724564.0,2582804863.25,1.74,1.18,0.3571,1.3035
600900,2024-07-10,91.2899608,90.747286,91.7120412,90.0538682,76596809.0,2303742130.3,1.81,-0.63,0.3191,-0.6928
600900,2024-07-11,90.8377318,91.0186234,91.048772,89.541342,74713995.0,2236982847.09,1.66,0.27,0.3112,0.299
600900,2024-07-12,90.9281776,90.0840168,91.350258,89.842828,68112730.0,2040744551.12,1.66,-0.93,0.2837,-1.0268
600900,2024-07-15,89.8126794,91.7421898,91.95323,89.4207476,78795504.0,2382355824.27,2.81,1.66,0.3282,1.8407
600900,2024-07-16,91.95323,92.857688,93.0687282,91.199515,68924858.0,2109134625.67,2.04,1.12,0.2871,1.2159
600900,2024-07-17,92.706945,92.857688,93.309917,92.1341216,74056856.0,2281313173.25,1.27,0.0,0.3085,0.0
600900,2024-07-18,92.706945,94.5460096,94.7871984,92.6164992,99995624.0,3111871551.47,2.34,1.69,0.4165,1.8182
600900,2024-07-19,94.4221745,94.66983922,95.10325248,93.74109652,112417521.0,3424215893.95,1.44,0.12,0.4683,0.131
600900,2024-07-22,94.66983922,94.05067742,94.7317554,91.9455273,97427649.0,2935254009.23,2.94,-0.62,0.4058,-0.654
600900,2024-07-23,94.1125936,94.94846203,95.3509172,93.74109652,90144787.0,2759644838.72,1.71,0.9,0.3755,0.9546
600900,2024-07-24,94.94846203,96.09391136,96.55828271,94.54600686,88281095.0,2734065269.36,2.12,1.15,0.3677,1.2064
600900,2024-07-25,96.18678563,95.44379147,96.83690552,94.01971933,97736868.0,3005729069.22,2.93,-0.65,0.4071,-0.6765
600900,2024-07-26,95.07229439,93.33864135,95.07229439,92.03840157,114955273.0,3451737425.52,3.18,-2.11,0.4788,-2.2056
600900,2024-07-29,92.75043764,93.4934318,94.1125936,91.35732359,75162251.0,2258829165.88,2.95,0.15,0.3131,0.1658
600900,2024-07-30,93.40055753,93.21480899,94.29834214,92.50277292,60682304.0,1828272498.12,1.92,-0.28,0.2528,-0.298
600900,2024-07-31,93.02906045,92.44085674,93.09097663,91.26444932,94433185.0,2812743116.27,1.96,-0.77,0.3934,-0.8303
600900,2024-08-01,91.79073685,93.24576708,93.92684506,91.6359464,68485869.0,2057753552.42,2.48,0.8,0.2853,0.8707
600900,2024-08-02,92.87427,93.61726416,93.86492888,92.2551082,57775048.0,1740593156.37,1.73,0.37,0.2407,0.3984
600900,2024-08-05,93.15289281,92.5646891,93.4934318,92.40989865,63103071.0,1894210458.12,1.16,-1.05,0.2628,-1.1243
600900,2024-08-06,92.5646891,91.20253314,93.15289281,90.7072037,93657365.0,2766826003.3,2.64,-1.36,0.3901,-1.4716
600900,2024-08-07,90.92391033,92.10031775,93.02906045,90.92391033,67641078.0,2018243318.1,2.31,0.9,0.2818,0.9844
600900,2024-08-08,92.10031775,92.19319202,92.90522809,91.69786258,46760473.0,1394043160.22,1.31,0.09,0.1948,0.1008
600900,2024-08-09,91.97648539,91.45019786,92.22415011,90.92391033,59690063.0,1763288971.49,1.41,-0.74,0.2486,-0.8059
600900,2024-08-12,91.51211404,90.33570662,91.97648539,90.14995808,51089121.0,1500108927.36,2.0,-1.11,0.2128,-1.2187
600900,2024-08-13,90.64528752,90.58337134,90.95486842,89.96420954,46163028.0,1349026966.69,1.1,0.25,0.1923,0.2742
600900,2024-08-14,90.67624561,91.48115595,92.40989865,89.87133527,67862636.0,2004395676.05,2.8,0.9,0.2827,0.9911
600900,2024-08-15,91.45019786,92.2551082,92.78139573,91.0167846,59889587.0,1783081178.69,1.93,0.77,0.2495,0.846
600900,2024-08-16,92.31702438,91.69786258,92.50277292,91.41923977,50949931.0,1509091295.22,1.17,-0.56,0.2122,-0.604
600900,2024-08-19,91.60498831,92.03840157,92.44085674,91.54307213,42798248.0,1272877013.87,0.98,0.34,0.1783,0.3714
600900,2024-08-20,92.13127584,91.79073685,92.37894056,91.10965887,46130402.0,1364741833.51,1.38,-0.25,0.1922,-0.2691
600900,2024-08-21,91.82169494,92.10031775,92.22415011,90.49049707,47190994.0,1395813810.61,1.89,0.31,0.1966,0.3373
600900,2024-08-22,91.9455273,93.61726416,93.8030127,91.91456921,77938021.0,2341186875.29,2.05,1.52,0.3246,1.6471
600900,2024-08-23,93.71013843,92.59564719,93.86492888,92.2551082,54611188.0,1639163832.98,1.72,-1.02,0.2275,-1.0913
600900,2024-08-26,92.59564719,92.31702438,93.02906045,91.26444932,49639581.0,1474548431.61,1.91,-0.28,0.2068,-0.3009
600900,2024-08-27,92.13127584,92.2551082,92.5646891,91.57403022,35060495.0,1043728923.15,1.07,-0.06,0.146,-0.0671
600900,2024-08-28,92.22415011,92.31702438,93.1838509,91.9455273,49690215.0,1485759125.05,1.34,0.06,0.207,0.0671
600900,2024-08-29,92.37894056,90.89295224,92.47181483,90.58337134,67603577.0,1991001428.32,2.05,-1.42,0.2816,-1.5426
600900,2024-08-30,90.55241325,90.95486842,91.57403022,88.88067639,89849336.0,2626216879.22,2.96,0.06,0.3743,0.0681
600900,2024-09-02,89.87133527,91.97648539,92.28606629,89.84037718,73329606.0,2171845327.93,2.69,1.02,0.3054,1.1232
600900,2024-09-03,91.79073685,90.11899999,92.22415011,89.93325145,66710788.0,1952057304.44,2.49,-1.86,0.2779,-2.0195
600900,2024-09-04,90.11899999,90.24283235,90.83103606,89.49983819,40153496.0,1170959318.41,1.48,0.12,0.1673,0.1374
600900,2024-09-05,90.27379044,90.14995808,90.64528752,89.53079628,37487408.0,1088725235.95,1.23,-0.09,0.1562,-0.1029
600900,2024-09-06,90.0880419,90.0880419,91.26444932,89.99516763,40053763.0,1173648850.32,1.41,-0.06,0.1668,-0.0687
600900,2024-09-09,90.49049707,90.86199415,91.10965887,89.96420954,63373236.0,1856318799.79,1.27,0.77,0.264,0.8591
600900,2024-09-10,90.73816179,90.24283235,91.29540741,89.62367055,58004957.0,1692616091.56,1.84,-0.62,0.2416,-0.6814
600900,2024-09-11,90.24283235,86.0634902,90.24283235,85.59911885,143949737.0,4047995049.87,5.15,-4.18,0.5996,-4.6312
600900,2024-09-12,85.7539093,86.24923874,86.86840054,85.53720267,66219139.0,1843149365.65,1.55,0.19,0.2758,0.2158
600900,2024-09-13,86.24923874,87.6113947,88.2305565,86.12540638,80973210.0,2289211168.05,2.44,1.36,0.3373,1.5793
600900,2024-09-18,87.45660425,87.67331088,88.97355066,87.36372998,52623623.0,1500353768.26,1.84,0.06,0.2192,0.0707
600900,2024-09-19,87.82810133,87.70426897,88.01384987,86.18732256,69799705.0,1964300123.72,2.08,0.03,0.2907,0.0353
600900,2024-09-20,87.23989762,87.14702335,87.67331088,86.18732256,82295178.0,2309733075.1,1.69,-0.56,0.3428,-0.6354
600900,2024-09-23,87.14702335,87.3018138,88.01384987,86.62073582,47904951.0,1353258731.13,1.6,0.15,0.1995,0.1776
600900,2024-09-24,88.01384987,89.03546684,89.40696392,86.89935863,106478651.0,3033603593.91,2.87,1.73,0.4435,1.9858
600900,2024-09-25,89.53079628,89.56175437,91.75977876,89.25217347,118176242.0,3447719853.87,2.82,0.53,0.4923,0.5911
600900,2024-09-26,89.90229336,90.18091617,90.18091617,88.88067639,114316343.0,3305503263.18,1.45,0.62,0.4762,0.6913
600900,2024-09-27,90.49049707,89.74750291,90.49049707,86.86840054,188703666.0,5391564516.25,4.02,-0.43,0.786,-0.4806
600900,2024-09-30,89.25217347,93.02906045,94.4221745,88.57109549,396078494.0,11687901896.9,6.52,3.28,1.6498,3.6564
